test_id,block_count,is_feasible,infeasible_penalty_applied,final_cost,p1_quality,p2_violation_exp,p3_runtime_adjustment,pre_penalty_cost,hpwl_b2b,hpwl_p2b,hpwl_total,hpwl_baseline,hpwl_gap,bbox_area,bbox_area_baseline,area_gap,overlap_violations,area_violations,fixed_violations,preplaced_violations,boundary_violations,grouping_violations,mib_violations,total_soft_violations,max_possible_violations,violations_relative,runtime_seconds,median_runtime,runtime_factor
84,105,False,True,10.0,1.8082811069434037,5.698823444334709,1.2220970538616187,12.59380151159256,378.2601201659465,56.717860966826635,434.97798113277315,186.42447471618652,1.333266497303992,39130.252990043206,30492.0,0.2832957165828153,0,15,14,1,28,21,3,67,77,0.8701298701298701,1.5402822494506836,0.7893106937408447,1.9514270637215085
85,106,False,True,10.0,1.596948924642094,5.061291164616355,1.298121662051423,10.492228629013514,645.423386107335,41.16987449817627,686.5932606055112,376.2050666809082,0.8250505413524105,42909.25656173743,31347.0,0.36884730793177745,0,10,7,3,26,20,4,60,74,0.8108108108108109,1.8835015296936035,0.7893106937408447,2.3862612588801637
86,107,False,True,10.0,1.610269715259388,5.692391364380963,1.1397861602137849,10.447605263957161,722.9179207319572,186.10503245738852,909.0229531893458,454.80297088623047,0.9987181513305,44132.18460428052,36120.0,0.2218212791882757,0,14,9,5,24,20,2,60,69,0.8695652173913043,1.220841407775879,0.7893106937408447,1.546718443645867
87,108,False,True,10.0,1.5210119115824563,5.1209160206564,1.1584435478478068,9.023086982373787,336.466150654343,55.092398264944286,391.55854891928726,223.10367584228516,0.7550519839757593,43921.77492784742,34128.0,0.28697183918915325,0,17,15,2,22,7,3,49,60,0.8166666666666667,1.2887368202209473,0.7893106937408447,1.6327370583478749
88,109,False,True,10.0,1.579022097532125,6.107538388042658,1.1321281146178672,10.918173431750818,437.36146878484266,49.263676958822224,486.62514574366486,267.44744300842285,0.8195169124437631,50034.1498243538,37380.0,0.3385272826204869,0,20,15,6,34,19,2,76,84,0.9047619047619048,1.1937129497528076,0.7893106937408447,1.5123486343449197
89,110,False,True,10.0,1.412279115907832,3.57999827597255,1.4956172488370865,7.56177619966765,298.4155841474758,85.37592802633834,383.7915121738141,295.21309661865234,0.30004907156807065,46217.01970206604,30316.0,0.5245091602475934,0,14,7,9,18,9,1,44,69,0.6376811594202898,3.0198326110839844,0.7893106937408447,3.825911184316843
90,111,False,True,10.0,1.5587431068956497,4.976123442923745,1.2499457219584247,9.69520163712184,687.5985930419843,2.7039162565811443,690.3025092985654,381.77225548028946,0.8081526339050719,45179.864507554164,34506.0,0.30933357988622745,0,20,15,5,24,22,3,69,86,0.8023255813953488,1.6604220867156982,0.7893106937408447,2.1036356150786757
91,112,False,True,10.0,1.590352217368737,4.293674345454187,1.2555397188925523,8.573395863429363,2048.3630825842943,59.90522598589686,2108.268308570191,1102.4193410873413,0.9124014156815845,42171.07538360832,33250.0,0.2683030190558892,0,10,10,1,26,11,3,51,70,0.7285714285714285,1.6853218078613281,0.7893106937408447,2.1351817747127493
92,113,False,True,10.0,1.6633910733444057,5.79361678250485,1.1539002110273235,11.12019453454715,230.68371849187156,56.44916350530492,287.13288199717647,144.09477615356445,0.9926668381869282,43317.389951747646,32469.0,0.3341153085018832,0,18,16,2,26,18,3,65,74,0.8783783783783784,1.2719659805297852,0.7893106937408447,1.6114896081053365
93,114,False,True,10.0,1.5503688179478836,4.601193790380955,1.2150915090629126,8.667912848435405,380.9359734999632,38.91987039099691,419.8558438909601,227.87420272827148,0.8424895791807424,44613.70134694463,35457.0,0.2582480567150247,0,13,10,3,26,19,0,58,76,0.7631578947368421,1.5110468864440918,0.7893106937408447,1.9143879570193882
94,115,False,True,10.0,1.9011966501173418,5.213037976383048,1.3062031816411035,12.945793236295318,242.56872895664176,231.480663278362,474.0493922350038,193.97042083740234,1.443926193429154,49793.25333284988,36654.0,0.3584671068055296,0,21,16,5,28,21,1,71,86,0.8255813953488372,1.9228723049163818,0.7893106937408447,2.4361412054398452
95,116,False,True,10.0,1.700575378183991,5.25161992086923,1.3097579855270358,11.697154571310326,438.9863403786753,274.42048819584596,713.4068285745213,327.62664794921875,1.177499397683602,43251.180924058106,35346.0,0.2236513586843803,0,15,9,6,31,19,3,68,82,0.8292682926829268,1.9403712749481201,0.7893106937408447,2.4583111445658488
96,117,False,True,10.0,1.516422687186824,5.025162698969182,1.349924400196261,10.286789385783347,1942.5690564290383,8.26904082366179,1950.8380972527,1100.5634737610817,0.7725811766093575,46755.801737055175,37100.0,0.26026419776429044,0,18,17,1,30,17,2,67,83,0.8072289156626506,2.14591646194458,0.7893106937408447,2.718722144475533
97,118,False,True,10.0,1.7149550572616867,5.575097796441526,1.2889794412942306,12.323986782535918,920.0621693184177,291.9669747263914,1212.029144044809,551.3836975097656,1.1981591938948153,46042.849413095515,37380.0,0.23175092062855845,0,11,8,3,30,18,2,61,71,0.8591549295774648,1.8396475315093994,0.7893106937408447,2.3307013905900695
98,119,False,True,10.0,1.7993290564619653,5.81938176322388,1.234733573379451,12.92887388252494,593.9966364566867,56.03084959549421,650.027486052181,307.85122203826904,1.111498800454253,53638.86208215633,36068.0,0.4871593124696776,0,15,8,7,27,14,3,59,67,0.8805970149253731,1.5940141677856445,0.7893106937408447,2.019501547902516
99,120,False,True,10.0,1.4962026176321142,5.401879712743882,1.3717290280010448,11.08673453025369,2048.4863551138237,207.031232678917,2255.517587792741,1356.9960174560547,0.6621401675305831,46180.15182637348,34715.0,0.33026506773364495,0,16,10,6,30,20,4,70,83,0.8433734939759037,2.2636489868164062,0.7893106937408447,2.8678808038037715
